id	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96
TOB5_000000078	18	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000079	7	3	60	8	11	12	8	14	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	3	0	0	0	1	7	0	5	9	0	0	1	0	0	0	1	1	5	0	0	0	0	0	0	2	0	1	2	0	6	3	16	3	0	7	2	0	2	0	0	0	0	7	30	17	3	1	2	9	4	11	2	3	1	0	1	0	3	0	0	0	2	2	4	0	0	0	3	0
TOB5_000000083	8	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	28	21	3	1	6	0	1	1	0	1	0	1	1	1	0	1	2	1	1	3	2	0	0	2	0	0
TOB5_000000085	14	16	6	2	1	1	1	1	0	0	20	5	0	0	0	0	1	2	22	27	2	1	0	0	0	1	1	9	2	167	7	246	87	6	73	9	364	43	280	29	5	0	2	0	0	0	1	1	1	0	0	0	0	0	1	1	9	9	51	12	24	3	5	10	37	98	10	44	0	3	1	0	0	0	0	0	0	1	2	2	0	0	0	0	1	13	6	1	2	9	10	7	6	5	0	0
TOB5_000000087	12	7	3	1	1	5	2	8	3	6	0	0	13	0	3	23	18	1	0	0	0	1	2	2	0	1	0	2	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0	2	36	30	22	13	20	10	2	80	16	16	39	34	1	2	0	1	0	1	0	0	0	0	0	0	0	1	6	8	15	9	15	0	0	0	1	2	16	4	0	0	1	2	3	0	0	0	1	1	0	1	0	0
TOB5_000000088	12	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1	3	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0
TOB5_000000089	8	24	41	7	7	16	43	81	4	29	16	9	54	0	10	19	26	6	1	0	2	0	5	4	0	15	0	12	1	1	3	1	1	0	1	57	0	2	11	0	11	0	3	1	13	14	68	86	64	42	4	27	117	55	149	113	31	25	117	9	3	51	122	0	0	0	0	1	0	30	61	23	43	28	38	9	4	16	31	23	30	9	9	28	12	17	12	4	6	10	18	4	5	7	14	0
TOB5_000000090	18	25	32	9	21	36	44	25	1	18	31	6	4	0	6	3	5	1	0	0	4	0	1	0	0	4	0	3	0	0	0	0	2	0	0	15	0	1	5	0	1	0	0	7	10	9	12	4	4	2	1	26	13	13	16	8	10	17	44	2	5	59	21	0	0	0	0	0	26	35	66	21	12	11	7	40	19	56	39	37	28	4	63	96	154	28	27	7	8	24	48	28	16	10	25	0
TOB5_000000093	13	4	18	6	1	1	4	2	0	1	5	0	0	0	0	0	1	0	0	0	1	0	3	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	1	1	3	2	0	0	0	0	0	19	1	1	0	0	1	1	13	1	0	4	3	0	0	0	0	1	0	3	34	8	1	1	4	2	1	3	0	0	0	1	0	0	0	1	1	1	1	2	13	4	0	8	1	0
TOB5_000000094	10	17	21	12	6	8	10	8	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	11	2	2	2	0	0	10	1	1	2	1	3	1	4	0	1	4	1	0	0	0	0	1	92	65	117	34	1	1	6	30	10	20	33	12	1	1	4	11	7	11	5	1	1	3	8	2	0	6	23	1
TOB5_000000095	7	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000098	7	7	18	5	9	10	20	15	3	9	5	1	3	0	5	2	2	0	0	0	1	0	7	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	0	0	0	0	1	4	4	7	4	2	0	0	2	5	9	10	9	5	3	20	1	2	14	8	0	0	0	0	0	0	21	24	9	5	4	3	6	5	23	2	6	4	1	2	5	18	13	10	5	7	21	22	13	4	5	12	0
TOB5_000000099	7	8	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	1	0	1	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000100	9	15	51	0	7	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	8	0
TOB5_000000104	7	15	17	4	6	15	7	10	0	0	3	2	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	7	0	0	1	0	1	0	0	1	2	1	0	0	0	0	0	6	1	1	1	0	2	2	7	2	0	13	11	0	0	0	0	0	0	9	23	12	7	3	3	5	1	8	124	56	30	9	61	96	49	7	3	2	11	3	24	1	0	2	5	0
TOB5_000000108	8	1	10	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000109	9	4	9	0	1	1	3	1	1	2	1	0	0	0	1	1	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	5	5	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	10	5	2	1	0	4	1	3	0	0	1	0	2	1	1	1	1	1	3	1	5	1	0	2	1	0
TOB5_000000110	6	5	11	4	2	3	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	37	51	2	0	2	3	0	1	33	38	3	0	2	7	3	0	1	1	0	1	1	0	0	0	0	0
TOB5_000000111	10	9	8	1	2	2	2	8	33	211	7	4	169	0	80	86	133	123	3	49	2	49	3	2	1092	6	1	280	15	9	21	1	14	6	11	26	6	14	19	4	39	3	1	3	5	4	243	145	172	75	7	5	107	82	80	57	8	13	53	4	1	1	4	0	0	0	4	0	0	9	15	10	7	5	6	10	1	10	7	5	6	1	6	27	17	4	4	1	2	1	4	2	0	4	11	0
TOB5_000000113	6	26	9	6	4	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
TOB5_000000114	13	31	95	20	12	16	42	41	0	1	10	4	1	0	1	1	1	2	0	0	2	0	2	2	0	4	0	1	0	0	0	0	1	0	1	17	0	1	1	0	1	0	0	6	25	52	3	1	1	1	0	45	3	6	2	1	5	7	37	3	2	23	22	0	0	0	0	0	32	37	344	237	102	93	129	24	11	16	88	43	111	26	34	98	14	1	2	0	4	3	6	3	0	1	16	0
TOB5_000000115	6	2	3	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	1	0	1	0	0
TOB5_000000116	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000117	10	2	6	2	4	2	1	4	1	1	3	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	5	1	4	2	1	4	2	10	0	1	3	1	0	0	0	0	0	0	0	6	6	1	1	2	1	1	1	0	1	0	0	1	0	1	7	12	4	2	26	14	10	3	11	1	0
TOB5_000000119	2	5	38	14	24	3	5	4	0	0	4	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	1	0	0	3	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	2	0	4	2	11	1	1	6	3	0	0	0	0	0	40	11	40	14	2	1	2	2	2	9	2	1	1	0	2	1	2	0	0	0	0	0	1	0	0	0	3	0
TOB5_000000120	5	15	4	2	2	1	1	3	7	45	3	0	31	0	25	22	29	118	2	1	0	0	1	2	0	5	1	195	0	3	0	0	0	0	0	1	0	0	0	0	5	0	1	1	3	2	55	75	56	20	6	3	7	9	28	22	1	1	2	0	0	0	0	0	0	0	0	0	0	2	9	3	5	5	3	1	4	1	2	4	4	1	2	4	2	43	24	10	3	17	17	6	10	30	0	0
TOB5_000000123	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000124	5	9	5	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000125	7	2	8	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	1	1	1	0	0	2	2	3	0	0	0	0	0	1	0	0	0	0	0
TOB5_000000129	10	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	2	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000130	13	20	16	3	3	10	8	13	1	18	19	2	3	0	4	1	2	1	0	0	3	2	1	0	0	2	0	7	0	1	0	1	1	0	0	20	0	0	1	0	3	0	0	1	6	9	16	3	2	1	0	9	24	3	17	14	13	12	62	2	1	32	22	0	0	0	0	0	0	32	50	41	5	8	6	30	6	19	15	6	11	5	12	18	15	9	6	2	1	6	16	5	2	10	18	0
TOB5_000000133	9	13	1	1	0	0	1	3	1	3	4	1	8	0	1	5	2	3	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	2	0	1	0	0	4	10	21	11	5	3	4	0	10	16	17	17	15	8	3	47	3	4	1	7	0	0	0	0	0	0	15	80	31	52	36	43	8	5	11	82	18	183	38	40	59	9	11	12	2	1	6	8	3	1	7	11	0
TOB5_000000135	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000136	4	1	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	134	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000137	18	56	31	15	10	11	16	51	35	301	26	4	182	0	158	156	154	15	3	1	6	0	1	7	0	36	0	27	0	5	2	0	1	0	1	38	0	3	12	3	13	0	1	2	5	6	298	162	175	98	31	9	123	83	237	234	15	10	76	3	4	34	53	0	0	1	0	3	1	28	42	14	12	9	11	12	6	10	17	24	5	4	14	23	17	29	28	3	5	28	24	10	7	18	9	0
TOB5_000000139	6	2	9	9	11	12	25	64	10	124	28	4	30	0	11	29	60	5	2	1	4	1	8	14	0	26	0	25	1	1	1	1	7	1	14	23	0	1	2	0	5	0	2	1	4	4	67	25	33	21	4	23	108	252	92	102	9	24	93	5	3	22	37	0	3	1	1	1	0	39	59	10	5	2	3	16	5	13	9	5	1	1	7	19	5	2	3	1	2	7	15	4	2	4	18	0
TOB5_000000142	5	89	39	5	1	5	4	61	7	48	158	29	90	0	26	69	88	519	7	34	3	7	72	18	0	162	1	521	14	7	5	3	8	0	1	82	2	5	22	11	560	2	6	3	5	13	159	221	169	81	17	10	104	194	172	94	15	38	178	14	15	40	126	0	0	0	1	2	0	47	54	18	11	10	17	19	5	14	6	5	9	2	10	17	22	208	188	70	4	117	133	95	30	247	11	0
TOB5_000000143	5	3	13	8	10	20	9	18	0	0	2	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	3	0	1	1	0	3	0	0	1	5	20	0	0	0	0	0	30	1	4	2	0	3	6	12	2	3	16	12	0	0	0	0	0	0	8	68	26	10	18	20	20	5	17	1	1	1	1	1	1	1	16	18	6	8	15	27	15	3	14	14	0
TOB5_000000145	5	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	3	2	2	0	1	2	1	1	1	0	0	1	2	1	0	3	0	0
TOB5_000000150	3	4	0	0	9	26	32	1	0	0	44	1	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	17	2	2	0	0	5	1	0	1	0	0	0	0	0	0	0	0	10	21	0	0	0	1	3	2	2	3	2	0	6	7	13	2	4	1	2	21	8	3	1	0	18	0
TOB5_000000155	3	3	16	4	6	19	16	11	0	0	3	2	0	0	0	0	1	2	0	0	3	0	1	3	1	13	0	1	0	0	0	1	0	0	1	11	0	0	2	0	2	0	1	1	2	0	0	0	0	0	0	0	0	2	1	1	6	3	20	3	1	15	23	0	0	0	0	0	0	14	12	7	1	2	1	7	2	8	57	20	4	3	21	56	39	7	7	1	4	7	14	5	1	8	15	0
TOB5_000000157	4	23	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000162	16	18	3	1	0	1	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	1	1	2	4	1	2	2	2	1	1	1	1	1	2	3	0	0	1	1	1	0	2	2	0
TOB5_000000164	8	8	8	1	7	7	6	8	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	3	4	0	0	0	0	0	6	0	0	0	1	1	2	2	0	0	2	2	0	0	0	0	0	0	3	37	6	9	2	4	17	9	12	2	1	2	2	5	5	6	4	3	1	2	5	10	8	4	6	15	0
TOB5_000000166	13	8	10	5	8	9	11	12	0	8	2	1	2	0	2	2	10	1	0	0	0	0	4	0	0	3	0	2	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	13	30	79	7	3	4	3	0	100	16	111	5	11	3	2	12	1	1	5	2	0	0	0	0	0	0	35	85	54	189	153	196	13	3	15	50	34	212	80	11	22	8	61	25	1	3	28	35	16	2	24	7	0
TOB5_000000167	1	3	5	7	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	134	55	1	0	0	8	5	6	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	10	0
TOB5_000000168	4	6	1	2	4	4	8	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	1	1	0	0	1	2	3	0	0	3	2	0	0	0	0	0	0	4	8	10	3	3	2	4	1	3	3	4	4	2	3	3	1	3	2	0	0	1	4	2	0	2	0	0
TOB5_000000169	23	40	41	16	32	55	61	76	59	157	97	16	59	0	73	88	82	39	184	229	9	125	122	89	0	92	10	114	100	190	194	337	624	63	666	110	943	763	572	459	96	511	5	20	56	96	24	151	94	79	81	325	32	126	78	66	133	107	181	232	81	61	49	75	591	510	231	427	41	27	58	64	25	25	36	57	30	60	7	6	13	6	17	19	63	18	23	7	16	47	68	35	20	30	87	0
TOB5_000000171	8	6	4	2	4	3	13	8	1	1	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	5	3	13	0	0	0	0	0	8	1	5	1	0	5	2	6	0	1	2	3	0	0	0	0	0	0	4	8	5	2	3	3	10	10	7	2	2	1	1	1	5	17	55	27	5	10	25	42	17	8	14	21	0
TOB5_000000175	4	5	28	13	7	4	5	24	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	2	0	3	0	1	0	0	0	0	1	0	0	8	0	0	0	0	1	0	0	3	3	9	0	0	0	0	0	4	0	1	2	0	4	2	19	1	1	7	3	0	0	0	0	0	0	2	30	8	8	6	9	4	1	2	3	1	2	2	1	5	4	12	9	2	2	6	6	3	2	7	1	0
TOB5_000000177	5	42	11	10	3	48	38	56	2	8	24	2	39	0	16	5	16	2	0	1	1	0	7	5	0	21	0	2	1	1	0	1	3	0	1	27	0	1	6	0	1	0	2	8	10	27	49	61	10	7	4	18	1	2	7	3	15	25	89	3	6	7	21	0	0	0	0	1	42	32	87	59	39	32	28	31	15	27	83	48	148	19	98	135	216	234	130	63	2	31	149	50	23	174	24	0
TOB5_000000179	3	15	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000180	8	5	14	19	9	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000181	5	1	3	1	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	2	1	2	4	1	1	4	1	0	3	2	2	1	2	0	0
TOB5_000000183	8	6	13	3	1	1	1	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	1	6	8	0	0	0	0	0	12	0	0	1	0	3	2	7	0	1	3	1	0	0	0	0	0	0	7	40	16	7	18	11	2	1	4	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0
TOB5_000000191	4	21	42	40	21	34	36	31	0	3	50	6	7	0	1	2	3	2	5	1	11	0	1	1	0	149	0	12	0	0	1	2	6	1	9	81	0	2	10	0	10	0	0	5	31	84	8	4	7	3	0	89	6	12	25	8	26	22	152	8	7	75	146	1	2	4	1	2	77	102	145	130	129	104	140	64	19	53	258	160	221	73	103	218	90	47	41	4	30	61	104	56	16	26	30	0
TOB5_000000192	6	27	16	34	21	64	31	41	1	0	14	3	5	0	0	3	6	19	0	0	2	0	4	9	1	9	0	32	1	0	1	0	5	0	1	19	2	0	7	0	34	0	0	5	32	84	4	2	2	2	0	88	3	66	9	3	13	8	54	3	3	16	25	0	0	0	0	0	44	35	126	39	108	100	250	20	5	11	9	7	57	16	4	4	4	46	30	4	2	21	23	8	1	27	16	0
TOB5_000000193	5	7	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000194	6	7	2	1	2	2	2	8	4	20	9	5	20	0	5	5	15	0	2	0	4	0	1	2	0	2	0	2	2	1	0	1	29	0	16	35	1	1	6	0	2	1	1	8	15	21	29	14	13	9	4	21	74	121	39	38	13	9	64	3	3	12	60	1	0	0	0	1	0	5	20	16	78	56	64	24	12	24	30	16	148	29	65	110	70	8	3	1	5	6	8	4	2	1	23	0
TOB5_000000198	3	1	4	1	1	0	1	0	3	36	6	2	1	0	1	8	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	1	0	0	0	0	1	6	6	1	1	0	0	0	12	3	11	15	11	5	6	33	1	1	5	9	0	0	0	0	1	0	15	15	8	12	11	19	2	2	2	1	1	3	2	1	0	1	3	4	1	8	11	13	6	0	2	1	0
TOB5_000000199	6	4	15	7	5	11	39	20	3	14	17	3	34	0	3	6	13	45	4	1	3	0	92	125	0	438	1	138	2	1	1	0	6	3	6	62	1	1	2	0	10	0	0	1	2	5	37	47	21	10	5	4	4	8	6	9	12	12	98	6	2	2	19	2	2	1	7	2	0	12	41	8	6	1	2	9	5	9	2	4	3	1	7	12	7	6	10	3	3	5	16	6	3	3	3	0
TOB5_000000201	6	12	18	4	15	18	41	20	22	82	8	1	216	0	50	39	84	1	0	0	3	0	2	4	0	15	0	1	0	6	1	0	2	0	0	16	0	1	1	12	16	0	16	4	14	13	282	280	97	63	122	17	46	31	59	51	12	13	61	2	2	3	4	0	0	0	1	1	1	21	40	29	8	13	5	20	12	25	1	1	6	2	6	4	10	13	8	3	30	4	42	6	0	3	24	0
TOB5_000000202	6	7	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	62	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	12	18	0	5	0	0	0	0	0	0	1	0	0	1	22	2	3	25	34	19	2	1	0	0
TOB5_000000203	4	4	3	0	1	2	1	4	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	6	1	0	0	0	2	2	0	1	1	0	1	0	3	1	1	1	1	3	2	6	0	1	0	0
TOB5_000000210	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000216	4	8	7	1	1	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TOB5_000000217	3	2	9	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
