id	Kingdom	Phylum	Class	Order	Family	Genus	Species
TOB5_000017030	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017151	Metazoa	Arthropoda	Maxillopoda	Cyclopoida	Oithonidae	Oithona	Oithona_unclass
TOB5_000017162	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017164	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017184	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017240	Alveolata	Ciliophora	Spirotrichea	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass
TOB5_000017242	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017256	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017261	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017263	Viridiplantae	Viridiplantae_unclass	Viridiplantae_unclass	Viridiplantae_unclass	Viridiplantae_unclass	Viridiplantae_unclass	Viridiplantae_unclass
TOB5_000017272	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017275	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017296	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017303	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017337	Metazoa	Annelida	Polychaeta	Spionida	Spionidae	Aurospio	Aurospio foodbancsia
TOB5_000017339	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000017341	Metazoa	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass
TOB5_000017348	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017387	Stramenopiles	Hyphochytriomycota	Hyphochytriomycetes	Hyphochytriida	Rhizidiomycetaceae	Rhizidiomyces	Rhizidiomyces apophysatus
TOB5_000017393	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017460	Alveolata	Protalveolata	Perkinsea	Perkinsida	Perkinsidae	Perkinsus	Perkinsus_unclass
TOB5_000017503	Rhizaria	Cercozoa	Thecofilosea	Cryomonadida	Rhogostomidae	Rhogostomidae_unclass	Rhogostomidae_unclass
TOB5_000017505	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000017520	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium sp. UGA-F16
TOB5_000017541	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
TOB5_000017568	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017573	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017618	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017664	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017665	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017717	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017737	Fungi	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass
TOB5_000017757	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017776	Stramenopiles	Oomycota	Oomycetes	Saprolegniales	Thraustochytriaceae	Thraustochytriaceae_unclass	Thraustochytriaceae_unclass
TOB5_000017780	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017786	Stramenopiles	Oomycota	Oomycetes	Lagenidiales	Haliphthoraceae	Haliphthoros	Haliphthoros sp. NJM 0034
TOB5_000017792	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017800	Apusozoa	Thecomonadea	Apusomonadida	Apusomonadida	Apusomonadidae	Apusomonadidae_unclass	Apusomonadidae_unclass
TOB5_000017836	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017880	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000017893	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000017936	Metazoa	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharetidae_unclass	Ampharetidae_unclass
TOB5_000017945	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018015	Rhizaria	Cercozoa	Ascetosporea	Haplosporida	Haplosporidiidae	Haplosporidiidae_unclass	Haplosporidiidae_unclass
TOB5_000018039	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
TOB5_000018045	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018053	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000018063	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018079	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018155	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000018199	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018200	Fungi	Basidiomycota	Tremellomycetes	Tremellomycetes_unclass	Tremellomycetes_unclass	Tremellomycetes_unclass	Tremellomycetes_unclass
TOB5_000018205	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018281	Metazoa	Mollusca	Bivalvia	Veneroida	Lasaeidae	Neaeromya	Neaeromya rugifera
TOB5_000018287	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018301	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018328	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000018361	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000018375	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018396	Alveolata	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass
TOB5_000018424	Rhizaria	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	Protaspis	Protaspis obliqua
TOB5_000018471	Metazoa	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus	Amphiporus sp. AMNH1
TOB5_000018484	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018491	Hacrobia	Haptophyta	Picomonadea	Picomonadida	Picomonadidae	Picomonas	Picomonas judraskeda
TOB5_000018496	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018503	Metazoa	Arthropoda	Maxillopoda	Cyclopoida	Cyclopoida_unclass	Cyclopoida_unclass	Cyclopoida_unclass
TOB5_000018528	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000018556	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018587	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000018618	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000018633	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Rotaliidae	Ammonia	Ammonia beccarii
TOB5_000018638	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000018688	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018763	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000018784	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000018787	Hacrobia	Cryptophyta	Cryptophyceae	Cryptomonadales	Goniomonadaceae	Goniomonas	Goniomonas_unclass
TOB5_000018818	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018829	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Eudubosquellidae	Euduboscquella	Euduboscquella_unclass
TOB5_000018835	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_unclass
TOB5_000018844	Hacrobia	Haptophyta	Prymnesiophyceae	Isochrysidales	Noelaerhabdaceae	Noelaerhabdaceae_unclass	Noelaerhabdaceae_unclass
TOB5_000018874	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiales_unclass	Rhizophydiales_unclass	Rhizophydiales_unclass
TOB5_000018892	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000018948	Euheterodonta	Euheterodonta_unclass	Euheterodonta_unclass	Euheterodonta_unclass	Euheterodonta_unclass	Euheterodonta_unclass	Euheterodonta_unclass
TOB5_000019051	Viridiplantae	Chlorophyta	Chlorophyta_unclass	Chlorophyta_unclass	Chlorophyta_unclass	Chlorophyta_unclass	Chlorophyta_unclass
TOB5_000019079	Alveolata	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass
TOB5_000019082	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019106	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019122	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
TOB5_000019157	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_unclass
TOB5_000019184	Stramenopiles	Ochrophyta	Chrysophyceae	Parmales	Triparmaceae	Triparma	Triparma sp. TOY-0807
TOB5_000019214	Metazoa	Arthropoda	Maxillopoda	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass
TOB5_000019245	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000019257	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp. ex Karlodinium micrum
TOB5_000019271	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019375	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019381	Fungi	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass
TOB5_000019420	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019436	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019448	Apusozoa	Planomonadea	Planomonadida	Planomonadida	Planomonadidae	Planomonas	Planomonas_unclass
TOB5_000019491	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniaceae	Pentapharsodinium	Pentapharsodinium tyrrhenicum
TOB5_000019516	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019550	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019565	Stramenopiles	Ochrophyta	Chrysophyceae	Parmales	Triparmaceae	Triparma	Triparma sp. TOY-0807
TOB5_000019599	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
TOB5_000019617	Stramenopiles	Oomycota	Oomycetes	Saprolegniales	Thraustochytriaceae	Thraustochytriaceae_unclass	Thraustochytriaceae_unclass
TOB5_000019640	Acantharea	Acantharea_unclass	Acantharea_unclass	Acantharea_unclass	Acantharea_unclass	Acantharea_unclass	Acantharea_unclass
TOB5_000019664	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000019697	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas butcheri
TOB5_000019745	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019777	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000019785	Metazoa	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass
TOB5_000019815	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
TOB5_000019874	Metazoa	Nemertea	Anopla	Heteronemertea	Heteronemertea_unclass	Heteronemertea_unclass	Heteronemertea_unclass
TOB5_000019898	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000019987	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020013	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_unclass
TOB5_000020101	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020111	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020125	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000020139	Metazoa	Porifera	Homoscleromorpha	Homosclerophorida	Plakinidae	Plakinidae_unclass	Plakinidae_unclass
TOB5_000020164	Metazoa	Echinodermata	Asteroidea	Asteroidea_unclass	Asteroidea_unclass	Asteroidea_unclass	Asteroidea_unclass
TOB5_000020200	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020263	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020281	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020282	Metazoa	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Phyllodocidae_unclass	Phyllodocidae_unclass
TOB5_000020334	Stramenopiles	Oomycota	Oomycetes	Oomycetes_unclass	Oomycetes_unclass	Oomycetes_unclass	Oomycetes_unclass
TOB5_000020414	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020483	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020563	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000020632	Metazoa	Arthropoda	Maxillopoda	Cyclopoida	Oithonidae	Oithona	Oithona_unclass
TOB5_000020637	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
TOB5_000020646	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020702	Stramenopiles	Ochrophyta	Chrysophyceae	Parmales	Triparmaceae	Triparma	Triparma sp. TOY-0807
TOB5_000020710	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020731	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020826	Rhizaria	Radiozoa	Polycystina	Nassellaria	Nassellaria_unclass	Nassellaria_unclass	Nassellaria_unclass
TOB5_000020849	Metazoa	Nemertea	Enopla	Bdellonemertea	Malacobdellidae	Malacobdella	Malacobdella grossa
TOB5_000020867	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020872	Rhizaria	Cercozoa	Ascetosporea	Haplosporida	Haplosporidiidae	Haplosporidiidae_unclass	Haplosporidiidae_unclass
TOB5_000020904	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000020925	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020932	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020958	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000020967	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000020971	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000020986	Stramenopiles	Bigyra	Bicoecea	Bicosoecida	Cafeteriaceae	Pseudobodo	Pseudobodo tremulans
TOB5_000020992	Rhizaria	Cercozoa	Ascetosporea	Haplosporida	Haplosporidiidae	Haplosporidiidae_unclass	Haplosporidiidae_unclass
TOB5_000020999	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina sp. RWT12
TOB5_000021021	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021023	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021046	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000021095	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000021116	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000021119	Metazoa	Annelida	Polychaeta	Capitellida	Maldanidae	Clymenura	Clymenura clypeata
TOB5_000021127	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021138	Alveolata	Ciliophora	Intramacronucleata	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass
TOB5_000021161	Metazoa	Mollusca	Bivalvia	Myoida	Hiatellidae	Hiatella	Hiatella_unclass
TOB5_000021168	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021178	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina leadbeateri
TOB5_000021187	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021203	Rhizaria	Radiozoa	Polycystina	Spumellaria	Pyloniidae	Pyloniidae_unclass	Pyloniidae_unclass
TOB5_000021229	Stramenopiles	Oomycota	Oomycetes	Saprolegniales	Thraustochytriaceae	Thraustochytriaceae_unclass	Thraustochytriaceae_unclass
TOB5_000021234	Metazoa	Annelida	Polychaeta	Opheliida	Opheliidae	Opheliidae_unclass	Opheliidae_unclass
TOB5_000021251	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021285	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000021288	Metazoa	Annelida	Polychaeta	Spionida	Spionidae	Spionidae_unclass	Spionidae_unclass
TOB5_000021289	Metazoa	Cephalorhyncha	Priapulida	Priapulimorphida	Priapulidae	Priapulidae_unclass	Priapulidae_unclass
TOB5_000021290	Metazoa	Annelida	Polychaeta	Terebellida	Terebellidae	Terebellidae_unclass	Terebellidae_unclass
TOB5_000021291	Metazoa	Annelida	Polychaeta	Capitellida	Scalibregmatidae	Scalibregmatidae_unclass	Scalibregmatidae_unclass
TOB5_000021292	Metazoa	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass
TOB5_000021293	Alveolata	Ciliophora	Colpodea	Colpodea_unclass	Colpodea_unclass	Colpodea_unclass	Colpodea_unclass
TOB5_000021294	Metazoa	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna	Melinna_unclass
TOB5_000021296	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000021297	Metazoa	Annelida	Polychaeta	Spionida	Cirratulidae	Cirratulidae_unclass	Cirratulidae_unclass
